plateRS;parkingIdRS;uniqueIDRS;makeAutomaticPaymentRS
BEE063;100;PDPEV27084726;true
BCB512;100;PDPEV27084727;true
BDD259;100;PDPEV27084728;true
BBC785;100;PDPEV27084729;true
BBD785;100;PDPEV27084730;true
BAB939;100;PDPEV27084731;true
ACD337;100;PDPEV27084732;true
ACD560;100;PDPEV27084733;true
BBD930;100;PDPEV27084734;true
ADB148;100;PDPEV27084735;true
BBD931;100;PDPEV27084736;true
BDA736;100;PDPEV27084737;true
AEC936;100;PDPEV27084738;true
AAC358;100;PDPEV27084739;true
BAC098;100;PDPEV27084740;true
BDD041;100;PDPEV27084741;true
ADA892;100;PDPEV27084742;true
BAC099;100;PDPEV27084743;true
BAE785;100;PDPEV27084744;true
CAA125;100;PDPEV27084745;true
ABE288;100;PDPEV27084746;true
ABE289;100;PDPEV27084747;true
ACD561;100;PDPEV27084748;true
ADB051;100;PDPEV27084749;true
CAA126;100;PDPEV27084750;true
ABB687;100;PDPEV27084751;true
ADB266;100;PDPEV27084752;true
BAA222;100;PDPEV27084753;true
AAC500;100;PDPEV27084754;true
CAE397;100;PDPEV27084755;true
AAC435;100;PDPEV27084756;true
CAA028;100;PDPEV27084757;true
CAD294;100;PDPEV27084758;true
ACE480;100;PDPEV27084759;true
AAA796;100;PDPEV27084760;true
BBD151;100;PDPEV27084761;true
ACE481;100;PDPEV27084762;true
ADE501;100;PDPEV27084763;true
BBD589;100;PDPEV27084764;true
BAB309;100;PDPEV27084765;true
ADE636;100;PDPEV27084766;true
CAD679;100;PDPEV27084767;true
BEB695;100;PDPEV27084768;true
BEB696;100;PDPEV27084769;true
ABB272;100;PDPEV27084770;true
ABA939;100;PDPEV27084771;true
AEC174;100;PDPEV27084772;true
ABA964;100;PDPEV27084773;true
BAB733;100;PDPEV27084774;true
CAD696;100;PDPEV27084775;true
BDA373;100;PDPEV27084776;true
BEB721;100;PDPEV27084777;true
BEB722;100;PDPEV27084778;true
BBC215;100;PDPEV27084779;true
ADD540;100;PDPEV27084780;true
BBC216;100;PDPEV27084781;true
BDA777;100;PDPEV27084782;true
AAE898;100;PDPEV27084783;true
BCE005;100;PDPEV27084784;true
AEA340;100;PDPEV27084785;true
BCA283;100;PDPEV27084786;true
AAE899;100;PDPEV27084787;true
AEA481;100;PDPEV27084788;true
BAA330;100;PDPEV27084789;true
BAD709;100;PDPEV27084790;true
CAA174;100;PDPEV27084791;true
ADA964;100;PDPEV27084792;true
ABE510;100;PDPEV27084793;true
AEA599;100;PDPEV27084794;true
BDB044;100;PDPEV27084795;true
AAA065;100;PDPEV27084796;true
ACE760;100;PDPEV27084797;true
BAE116;100;PDPEV27084798;true
BDB177;100;PDPEV27084799;true
ABB796;100;PDPEV27084800;true
BCD523;100;PDPEV27084801;true
ACB367;100;PDPEV27084802;true
BBB848;100;PDPEV27084803;true
ACB368;100;PDPEV27084804;true
ACB271;100;PDPEV27084805;true
ADD197;100;PDPEV27084806;true
BAA102;100;PDPEV27084807;true
ABD454;100;PDPEV27084808;true
ABD455;100;PDPEV27084809;true
ABD456;100;PDPEV27084810;true
BAA103;100;PDPEV27084811;true
BCA778;100;PDPEV27084812;true
ACB424;100;PDPEV27084813;true
ADA350;100;PDPEV27084814;true
ABD457;100;PDPEV27084815;true
BEA366;100;PDPEV27084816;true
BCA658;100;PDPEV27084817;true
AAB689;100;PDPEV27084818;true
AAE684;100;PDPEV27084819;true
BCA761;100;PDPEV27084820;true
BAD830;100;PDPEV27084821;true
ADA330;100;PDPEV27084822;true
ADA331;100;PDPEV27084823;true
AAE615;100;PDPEV27084824;true
AAC273;100;PDPEV27084825;true
ABE010;100;PDPEV27084826;true
ABE011;100;PDPEV27084827;true
BCB304;100;PDPEV27084828;true
ABE014;100;PDPEV27084829;true
ABE015;100;PDPEV27084830;true
BAE474;100;PDPEV27084831;true
BAE475;100;PDPEV27084832;true
BDD061;100;PDPEV27084833;true
CAA127;100;PDPEV27084834;true
BDA813;100;PDPEV27084835;true
BCB470;100;PDPEV27084836;true
BCB471;100;PDPEV27084837;true
BAE646;100;PDPEV27084838;true
BBE030;100;PDPEV27084839;true
ABE196;100;PDPEV27084840;true
ABE197;100;PDPEV27084841;true
ACC386;100;PDPEV27084842;true
BCE664;100;PDPEV27084843;true
AAC303;100;PDPEV27084844;true
AAC304;100;PDPEV27084845;true
BAB491;100;PDPEV27084846;true
ACC882;100;PDPEV27084847;true
BDA140;100;PDPEV27084848;true
ACC889;100;PDPEV27084849;true
CAD721;100;PDPEV27084850;true
BEB805;100;PDPEV27084851;true
ACC832;100;PDPEV27084852;true
BDA714;100;PDPEV27084853;true
ACC805;100;PDPEV27084854;true
BEC445;100;PDPEV27084855;true
BDA100;100;PDPEV27084856;true
BAC125;100;PDPEV27084857;true
BDD139;100;PDPEV27084858;true
BBD292;100;PDPEV27084859;true
BAB430;100;PDPEV27084860;true
BEC388;100;PDPEV27084861;true
CAE462;100;PDPEV27084862;true
ACD410;100;PDPEV27084863;true
BBD861;100;PDPEV27084864;true
ABB757;100;PDPEV27084865;true
ACD629;100;PDPEV27084866;true
CAE464;100;PDPEV27084867;true
BAB323;100;PDPEV27084868;true
BBD148;100;PDPEV27084869;true
BDA180;100;PDPEV27084870;true
ABB083;100;PDPEV27084871;true
ACC933;100;PDPEV27084872;true
ADE519;100;PDPEV27084873;true
CAD812;100;PDPEV27084874;true
ADE771;100;PDPEV27084875;true
ABB085;100;PDPEV27084876;true
ABB055;100;PDPEV27084877;true
BAB421;100;PDPEV27084878;true
BAB273;100;PDPEV27084879;true
ACC795;100;PDPEV27084880;true
ABA949;100;PDPEV27084881;true
ABA872;100;PDPEV27084882;true
ABA616;100;PDPEV27084883;true
BBC966;100;PDPEV27084884;true
ADE304;100;PDPEV27084885;true
CAD704;100;PDPEV27084886;true
BEB727;100;PDPEV27084887;true
BEB400;100;PDPEV27084888;true
ABA618;100;PDPEV27084889;true
BBD234;100;PDPEV27084890;true
ABA899;100;PDPEV27084891;true
BEB663;100;PDPEV27084892;true
BAB274;100;PDPEV27084893;true
BAB275;100;PDPEV27084894;true
BBD235;100;PDPEV27084895;true
ABA901;100;PDPEV27084896;true
ABA620;100;PDPEV27084897;true
ACC559;100;PDPEV27084898;true
AEB400;100;PDPEV27084899;true
ABA785;100;PDPEV27084900;true
BBD135;100;PDPEV27084901;true
CAD117;100;PDPEV27084902;true
BEB574;100;PDPEV27084903;true
ABA953;100;PDPEV27084904;true
ACC196;100;PDPEV27084905;true
BEB107;100;PDPEV27084906;true
ADE649;100;PDPEV27084907;true
ABA352;100;PDPEV27084908;true
BEB715;100;PDPEV27084909;true
BEE122;100;PDPEV27084910;true
BAD712;100;PDPEV27084911;true
BCD662;100;PDPEV27084912;true
AEE943;100;PDPEV27084913;true
ADD253;100;PDPEV27084914;true
BEE972;100;PDPEV27084915;true
BAC037;100;PDPEV27084916;true
ABB544;100;PDPEV27084917;true
BAC039;100;PDPEV27084918;true
BBD945;100;PDPEV27084919;true
ACD434;100;PDPEV27084920;true
BAC131;100;PDPEV27084921;true
BDA770;100;PDPEV27084922;true
ABB638;100;PDPEV27084923;true
CAE431;100;PDPEV27084924;true
BAE631;100;PDPEV27084925;true
AAC390;100;PDPEV27084926;true
BAC137;100;PDPEV27084927;true
ABB660;100;PDPEV27084928;true
BBE000;100;PDPEV27084929;true
BAC159;100;PDPEV27084930;true
BBE001;100;PDPEV27084931;true
ACD263;100;PDPEV27084932;true
CAE183;100;PDPEV27084933;true
BEB211;100;PDPEV27084934;true
CAD209;100;PDPEV27084935;true
AEA091;100;PDPEV27084936;true
BBC784;100;PDPEV27084937;true
BCB555;100;PDPEV27084938;true
ADE740;100;PDPEV27084939;true
BDA678;100;PDPEV27084940;true
ADE741;100;PDPEV27084941;true
BBE018;100;PDPEV27084942;true
ACD429;100;PDPEV27084943;true
BAC177;100;PDPEV27084944;true
ACD631;100;PDPEV27084945;true
BEC646;100;PDPEV27084946;true
ABB542;100;PDPEV27084947;true
AAA039;100;PDPEV27084948;true
CAE422;100;PDPEV27084949;true
BBD968;100;PDPEV27084950;true
CAD098;100;PDPEV27084951;true
AEA320;100;PDPEV27084952;true
AEA321;100;PDPEV27084953;true
BEC486;100;PDPEV27084954;true
AAC340;100;PDPEV27084955;true
ABE069;100;PDPEV27084956;true
BEC444;100;PDPEV27084957;true
ADE135;100;PDPEV27084958;true
BAA939;100;PDPEV27084959;true
BAA997;100;PDPEV27084960;true
ADB893;100;PDPEV27084961;true
BAB063;100;PDPEV27084962;true
ADE592;100;PDPEV27084963;true
ABB099;100;PDPEV27084964;true
ABB100;100;PDPEV27084965;true
CAD343;100;PDPEV27084966;true
BAB065;100;PDPEV27084967;true
BBA533;100;PDPEV27084968;true
BDA192;100;PDPEV27084969;true
BBC934;100;PDPEV27084970;true
ADB911;100;PDPEV27084971;true
BDA021;100;PDPEV27084972;true
BCE827;100;PDPEV27084973;true
ACC435;100;PDPEV27084974;true
ADE604;100;PDPEV27084975;true
ADE603;100;PDPEV27084976;true
BED817;100;PDPEV27084977;true
BCA232;100;PDPEV27084978;true
AAB571;100;PDPEV27084979;true
ADE781;100;PDPEV27084980;true
BDA869;100;PDPEV27084981;true
BEE295;100;PDPEV27084982;true
ABA695;100;PDPEV27084983;true
ADA251;100;PDPEV27084984;true
BCA850;100;PDPEV27084985;true
ACD290;100;PDPEV27084986;true
CAD178;100;PDPEV27084987;true
BEC017;100;PDPEV27084988;true
BCA671;100;PDPEV27084989;true
ADB696;100;PDPEV27084990;true
ABE853;100;PDPEV27084991;true
BBD765;100;PDPEV27084992;true
AAD125;100;PDPEV27084993;true
BCC175;100;PDPEV27084994;true
BAC017;100;PDPEV27084995;true
AED555;100;PDPEV27084996;true
AAD144;100;PDPEV27084997;true
ABB595;100;PDPEV27084998;true
ADC266;100;PDPEV27084999;true
BCC717;100;PDPEV27085000;true
ABA428;100;PDPEV27085001;true
AAC543;100;PDPEV27085002;true
BCA672;100;PDPEV27085003;true
BDD797;100;PDPEV27085004;true
CAC219;100;PDPEV27085005;true
ADD328;100;PDPEV27085006;true
CAC472;100;PDPEV27085007;true
BBB804;100;PDPEV27085008;true
BCD563;100;PDPEV27085009;true
BCD777;100;PDPEV27085010;true
BAA201;100;PDPEV27085011;true
ADD158;100;PDPEV27085012;true
BCD902;100;PDPEV27085013;true
BAA297;100;PDPEV27085014;true
AAE797;100;PDPEV27085015;true
BCD904;100;PDPEV27085016;true
BAE482;100;PDPEV27085017;true
BAE752;100;PDPEV27085018;true
BBD860;100;PDPEV27085019;true
BDA673;100;PDPEV27085020;true
ABB567;100;PDPEV27085021;true
CAE348;100;PDPEV27085022;true
BDD081;100;PDPEV27085023;true
BEE997;100;PDPEV27085024;true
BCB334;100;PDPEV27085025;true
AAC288;100;PDPEV27085026;true
ADA942;100;PDPEV27085027;true
BAE595;100;PDPEV27085028;true
BAE597;100;PDPEV27085029;true
BAC057;100;PDPEV27085030;true
AEA372;100;PDPEV27085031;true
BDA648;100;PDPEV27085032;true
BAC056;100;PDPEV27085033;true
CAE478;100;PDPEV27085034;true
ABB680;100;PDPEV27085035;true
AEC851;100;PDPEV27085036;true
BBD308;100;PDPEV27085037;true
ADE687;100;PDPEV27085038;true
AEC923;100;PDPEV27085039;true
CAD720;100;PDPEV27085040;true
BEB746;100;PDPEV27085041;true
ADB137;100;PDPEV27085042;true
ABB681;100;PDPEV27085043;true
AAC545;100;PDPEV27085044;true
ACD462;100;PDPEV27085045;true
ADB135;100;PDPEV27085046;true
BAB498;100;PDPEV27085047;true
ADE742;100;PDPEV27085048;true
AEC924;100;PDPEV27085049;true
CAE385;100;PDPEV27085050;true
BAC179;100;PDPEV27085051;true
ABB049;100;PDPEV27085052;true
AEC954;100;PDPEV27085053;true
ACD480;100;PDPEV27085054;true
BEC455;100;PDPEV27085055;true
BAA999;100;PDPEV27085056;true
BDA139;100;PDPEV27085057;true
BEB815;100;PDPEV27085058;true
ABB046;100;PDPEV27085059;true
ACC888;100;PDPEV27085060;true
ACC830;100;PDPEV27085061;true
ADE372;100;PDPEV27085062;true
BCE808;100;PDPEV27085063;true
ADE373;100;PDPEV27085064;true
ABA688;100;PDPEV27085065;true
BAB189;100;PDPEV27085066;true
BCE809;100;PDPEV27085067;true
BEB869;100;PDPEV27085068;true
BEB795;100;PDPEV27085069;true
BAB479;100;PDPEV27085070;true
ADE565;100;PDPEV27085071;true
BBA558;100;PDPEV27085072;true
ADD667;100;PDPEV27085073;true
BEB787;100;PDPEV27085074;true
AEB456;100;PDPEV27085075;true
BDB922;100;PDPEV27085076;true
AEB457;100;PDPEV27085077;true
BEB194;100;PDPEV27085078;true
ADE107;100;PDPEV27085079;true
BEB157;100;PDPEV27085080;true
ABA413;100;PDPEV27085081;true
BCE536;100;PDPEV27085082;true
BAA898;100;PDPEV27085083;true
ACC258;100;PDPEV27085084;true
BAE679;100;PDPEV27085085;true
BBD173;100;PDPEV27085086;true
BAB331;100;PDPEV27085087;true
BEB180;100;PDPEV27085088;true
BCE537;100;PDPEV27085089;true
ACC687;100;PDPEV27085090;true
BBD174;100;PDPEV27085091;true
BEB073;100;PDPEV27085092;true
ABA321;100;PDPEV27085093;true
ABD205;100;PDPEV27085094;true
AEE849;100;PDPEV27085095;true
AED450;100;PDPEV27085096;true
CAC109;100;PDPEV27085097;true
AED451;100;PDPEV27085098;true
BEA132;100;PDPEV27085099;true
BCD288;100;PDPEV27085100;true
CAE392;100;PDPEV27085101;true
AAE266;100;PDPEV27085102;true
BCC079;100;PDPEV27085103;true
AAE267;100;PDPEV27085104;true
BDA723;100;PDPEV27085105;true
AED452;100;PDPEV27085106;true
CAE394;100;PDPEV27085107;true
BBA503;100;PDPEV27085108;true
BBD690;100;PDPEV27085109;true
AED672;100;PDPEV27085110;true
BAA728;100;PDPEV27085111;true
BDD999;100;PDPEV27085112;true
AEA111;100;PDPEV27085113;true
AEA081;100;PDPEV27085114;true
BCD774;100;PDPEV27085115;true
BEC254;100;PDPEV27085116;true
CAE163;100;PDPEV27085117;true
BEC239;100;PDPEV27085118;true
BEC240;100;PDPEV27085119;true
ACD268;100;PDPEV27085120;true
BDA505;100;PDPEV27085121;true
AAD349;100;PDPEV27085122;true
BAB865;100;PDPEV27085123;true
BDE086;100;PDPEV27085124;true
ADD479;100;PDPEV27085125;true
AAE928;100;PDPEV27085126;true
AAD350;100;PDPEV27085127;true
ADD588;100;PDPEV27085128;true
AAE953;100;PDPEV27085129;true
AED770;100;PDPEV27085130;true
AAE933;100;PDPEV27085131;true
CAC709;100;PDPEV27085132;true
BBC252;100;PDPEV27085133;true
ABE108;100;PDPEV27085134;true
AAC376;100;PDPEV27085135;true
BBD879;100;PDPEV27085136;true
ADB040;100;PDPEV27085137;true
ADB041;100;PDPEV27085138;true
CAA112;100;PDPEV27085139;true
CAA113;100;PDPEV27085140;true
BDD198;100;PDPEV27085141;true
ADB042;100;PDPEV27085142;true
BAE626;100;PDPEV27085143;true
CAA114;100;PDPEV27085144;true
CAA115;100;PDPEV27085145;true
BDD199;100;PDPEV27085146;true
BEE937;100;PDPEV27085147;true
AAC251;100;PDPEV27085148;true
ADA887;100;PDPEV27085149;true
BDD036;100;PDPEV27085150;true
BCB286;100;PDPEV27085151;true
AAC253;100;PDPEV27085152;true
BAE827;100;PDPEV27085153;true
BCB412;100;PDPEV27085154;true
CAA070;100;PDPEV27085155;true
ADA998;100;PDPEV27085156;true
CAD571;100;PDPEV27085157;true
BEB582;100;PDPEV27085158;true
ABA797;100;PDPEV27085159;true
BBD143;100;PDPEV27085160;true
BAB906;100;PDPEV27085161;true
AEA322;100;PDPEV27085162;true
CAE454;100;PDPEV27085163;true
AEA348;100;PDPEV27085164;true
BDA764;100;PDPEV27085165;true
ACD502;100;PDPEV27085166;true
BDA589;100;PDPEV27085167;true
BDA590;100;PDPEV27085168;true
ACC531;100;PDPEV27085169;true
CAD442;100;PDPEV27085170;true
ACC918;100;PDPEV27085171;true
ACC533;100;PDPEV27085172;true
CAD795;100;PDPEV27085173;true
BAB519;100;PDPEV27085174;true
ACC534;100;PDPEV27085175;true
CAD444;100;PDPEV27085176;true
ACC535;100;PDPEV27085177;true
ACC995;100;PDPEV27085178;true
BEB915;100;PDPEV27085179;true
BEB865;100;PDPEV27085180;true
BDA233;100;PDPEV27085181;true
CAD827;100;PDPEV27085182;true
BEB457;100;PDPEV27085183;true
CAD872;100;PDPEV27085184;true
ADE170;100;PDPEV27085185;true
BCE608;100;PDPEV27085186;true
ABA502;100;PDPEV27085187;true
BBD199;100;PDPEV27085188;true
BBD346;100;PDPEV27085189;true
BAB361;100;PDPEV27085190;true
BEB249;100;PDPEV27085191;true
ADE189;100;PDPEV27085192;true
ADE150;100;PDPEV27085193;true
ACC716;100;PDPEV27085194;true
BBC824;100;PDPEV27085195;true
ADE151;100;PDPEV27085196;true
BEB866;100;PDPEV27085197;true
ADE188;100;PDPEV27085198;true
CAD285;100;PDPEV27085199;true
AED710;100;PDPEV27085200;true
BAE691;100;PDPEV27085201;true
BDD266;100;PDPEV27085202;true
AEC714;100;PDPEV27085203;true
ADA947;100;PDPEV27085204;true
BCB345;100;PDPEV27085205;true
BCB302;100;PDPEV27085206;true
BDA527;100;PDPEV27085207;true
BCB303;100;PDPEV27085208;true
ABE318;100;PDPEV27085209;true
BCB648;100;PDPEV27085210;true
BDD381;100;PDPEV27085211;true
BCB328;100;PDPEV27085212;true
CAD862;100;PDPEV27085213;true
ADE805;100;PDPEV27085214;true
BDD079;100;PDPEV27085215;true
AAC286;100;PDPEV27085216;true
BAE490;100;PDPEV27085217;true
BAE504;100;PDPEV27085218;true
ADA938;100;PDPEV27085219;true
AAC468;100;PDPEV27085220;true
ABE339;100;PDPEV27085221;true
CAA205;100;PDPEV27085222;true
BCB649;100;PDPEV27085223;true
BCB651;100;PDPEV27085224;true
ADE824;100;PDPEV27085225;true
BDA242;100;PDPEV27085226;true
ADE826;100;PDPEV27085227;true
AAC612;100;PDPEV27085228;true
BEB929;100;PDPEV27085229;true
BCB436;100;PDPEV27085230;true
BCB652;100;PDPEV27085231;true
ADB107;100;PDPEV27085232;true
BAE703;100;PDPEV27085233;true
BCB528;100;PDPEV27085234;true
CAA420;100;PDPEV27085235;true
BDA244;100;PDPEV27085236;true
BDA245;100;PDPEV27085237;true
BBD937;100;PDPEV27085238;true
CAD886;100;PDPEV27085239;true
ADA939;100;PDPEV27085240;true
BBD640;100;PDPEV27085241;true
BAB776;100;PDPEV27085242;true
CAC634;100;PDPEV27085243;true
BDA411;100;PDPEV27085244;true
AED984;100;PDPEV27085245;true
AED985;100;PDPEV27085246;true
BCC588;100;PDPEV27085247;true
BBD573;100;PDPEV27085248;true
ACA281;100;PDPEV27085249;true
BDE322;100;PDPEV27085250;true
ACA282;100;PDPEV27085251;true
BCC589;100;PDPEV27085252;true
BBA789;100;PDPEV27085253;true
ACA283;100;PDPEV27085254;true
BCC620;100;PDPEV27085255;true
AED986;100;PDPEV27085256;true
BBD574;100;PDPEV27085257;true
BCB390;100;PDPEV27085258;true
CAC816;100;PDPEV27085259;true
CAC817;100;PDPEV27085260;true
BEA790;100;PDPEV27085261;true
AAB403;100;PDPEV27085262;true
ABA039;100;PDPEV27085263;true
ADD672;100;PDPEV27085264;true
ADC139;100;PDPEV27085265;true
ADC159;100;PDPEV27085266;true
BCC613;100;PDPEV27085267;true
CAB249;100;PDPEV27085268;true
BEA791;100;PDPEV27085269;true
BBC368;100;PDPEV27085270;true
BAB716;100;PDPEV27085271;true
ABB261;100;PDPEV27085272;true
BDA360;100;PDPEV27085273;true
BCE129;100;PDPEV27085274;true
ADC160;100;PDPEV27085275;true
BAA531;100;PDPEV27085276;true
ADB013;100;PDPEV27085277;true
BBA806;100;PDPEV27085278;true
BEC065;100;PDPEV27085279;true
BEC066;100;PDPEV27085280;true
BBC369;100;PDPEV27085281;true
BAB717;100;PDPEV27085282;true
AED979;100;PDPEV27085283;true
CAC818;100;PDPEV27085284;true
BEA446;100;PDPEV27085285;true
ADB144;100;PDPEV27085286;true
ACB446;100;PDPEV27085287;true
BCD884;100;PDPEV27085288;true
BAA300;100;PDPEV27085289;true
ACB510;100;PDPEV27085290;true
BAA180;100;PDPEV27085291;true
ACB511;100;PDPEV27085292;true
BEA444;100;PDPEV27085293;true
CAC446;100;PDPEV27085294;true
BAA181;100;PDPEV27085295;true
BCD960;100;PDPEV27085296;true
BEE409;100;PDPEV27085297;true
ADA395;100;PDPEV27085298;true
AAE516;100;PDPEV27085299;true
AAE690;100;PDPEV27085300;true
BEE433;100;PDPEV27085301;true
BBC164;100;PDPEV27085302;true
CAC449;100;PDPEV27085303;true
BAD962;100;PDPEV27085304;true
ADA413;100;PDPEV27085305;true
BEE430;100;PDPEV27085306;true
BAD964;100;PDPEV27085307;true
BDC138;100;PDPEV27085308;true
BAA001;100;PDPEV27085309;true
ACE983;100;PDPEV27085310;true
BCB290;100;PDPEV27085311;true
LPL963;100;PDPEV27085312;true
ACD362;100;PDPEV27085313;true
CAA369;100;PDPEV27085314;true
ADB268;100;PDPEV27085315;true
BBD043;100;PDPEV27085316;true
AEA347;100;PDPEV27085317;true
BAB215;100;PDPEV27085318;true
BBD996;100;PDPEV27085319;true
ADE390;100;PDPEV27085320;true
BEC515;100;PDPEV27085321;true
ABB350;100;PDPEV27085322;true
BCB660;100;PDPEV27085323;true
BCB332;100;PDPEV27085324;true
BCB465;100;PDPEV27085325;true
BCB466;100;PDPEV27085326;true
ABB149;100;PDPEV27085327;true
CAA422;100;PDPEV27085328;true
AAC380;100;PDPEV27085329;true
BDA110;100;PDPEV27085330;true
ABA662;100;PDPEV27085331;true
ACC792;100;PDPEV27085332;true
ADE643;100;PDPEV27085333;true
ACC498;100;PDPEV27085334;true
ABB005;100;PDPEV27085335;true
CAD311;100;PDPEV27085336;true
ADE219;100;PDPEV27085337;true
BAB029;100;PDPEV27085338;true
BCE778;100;PDPEV27085339;true
ADE719;100;PDPEV27085340;true
BCE671;100;PDPEV27085341;true
ADD208;100;PDPEV27085342;true
BBD325;100;PDPEV27085343;true
ACC501;100;PDPEV27085344;true
ABB006;100;PDPEV27085345;true
ABA881;100;PDPEV27085346;true
BEB651;100;PDPEV27085347;true
BBC901;100;PDPEV27085348;true
ADE220;100;PDPEV27085349;true
BAB474;100;PDPEV27085350;true
ADE221;100;PDPEV27085351;true
BDA066;100;PDPEV27085352;true
BAB375;100;PDPEV27085353;true
BBD218;100;PDPEV27085354;true
CAD639;100;PDPEV27085355;true
ABA882;100;PDPEV27085356;true
CAE027;100;PDPEV27085357;true
ADD578;100;PDPEV27085358;true
ACD986;100;PDPEV27085359;true
BBE451;100;PDPEV27085360;true
BBA235;100;PDPEV27085361;true
ACE124;100;PDPEV27085362;true
ACE180;100;PDPEV27085363;true
ABA150;100;PDPEV27085364;true
BEB004;100;PDPEV27085365;true
ABD271;100;PDPEV27085366;true
AAB518;100;PDPEV27085367;true
ACE127;100;PDPEV27085368;true
BBB947;100;PDPEV27085369;true
ACA931;100;PDPEV27085370;true
BBC261;100;PDPEV27085371;true
BCE040;100;PDPEV27085372;true
BCB130;100;PDPEV27085373;true
BAE309;100;PDPEV27085374;true
AED808;100;PDPEV27085375;true
BDC851;100;PDPEV27085376;true
ADA754;100;PDPEV27085377;true
ADB843;100;PDPEV27085378;true
ACA004;100;PDPEV27085379;true
ADB879;100;PDPEV27085380;true
BDD292;100;PDPEV27085381;true
ABE324;100;PDPEV27085382;true
ABD884;100;PDPEV27085383;true
BAE314;100;PDPEV27085384;true
AEB676;100;PDPEV27085385;true
BDC606;100;PDPEV27085386;true
BCA924;100;PDPEV27085387;true
ACA137;100;PDPEV27085388;true
BBA438;100;PDPEV27085389;true
ADA733;100;PDPEV27085390;true
BDC326;100;PDPEV27085391;true
ADD337;100;PDPEV27085392;true
BAD926;100;PDPEV27085393;true
ADD422;100;PDPEV27085394;true
ACB620;100;PDPEV27085395;true
AAE804;100;PDPEV27085396;true
ABD489;100;PDPEV27085397;true
CAC580;100;PDPEV27085398;true
CAC523;100;PDPEV27085399;true
AAE805;100;PDPEV27085400;true
BCA830;100;PDPEV27085401;true
BEA517;100;PDPEV27085402;true
BDC553;100;PDPEV27085403;true
CAC604;100;PDPEV27085404;true
BCD932;100;PDPEV27085405;true
CAC624;100;PDPEV27085406;true
ACB676;100;PDPEV27085407;true
AAE806;100;PDPEV27085408;true
BBC109;100;PDPEV27085409;true
ACB678;100;PDPEV27085410;true
ABD505;100;PDPEV27085411;true
ACB621;100;PDPEV27085412;true
AAB660;100;PDPEV27085413;true
BAA301;100;PDPEV27085414;true
ADA296;100;PDPEV27085415;true
AAE808;100;PDPEV27085416;true
CAD439;100;PDPEV27085417;true
ABB637;100;PDPEV27085418;true
AEA342;100;PDPEV27085419;true
BEC507;100;PDPEV27085420;true
BAB185;100;PDPEV27085421;true
ADE370;100;PDPEV27085422;true
BEC508;100;PDPEV27085423;true
ACD214;100;PDPEV27085424;true
BAE886;100;PDPEV27085425;true
BAB814;100;PDPEV27085426;true
ADB004;100;PDPEV27085427;true
BAE902;100;PDPEV27085428;true
ABE395;100;PDPEV27085429;true
ADB005;100;PDPEV27085430;true
ABE082;100;PDPEV27085431;true
BCB709;100;PDPEV27085432;true
ACD215;100;PDPEV27085433;true
BDD433;100;PDPEV27085434;true
AED074;100;PDPEV27085435;true
BDD434;100;PDPEV27085436;true
BEC165;100;PDPEV27085437;true
ADA943;100;PDPEV27085438;true
BDD084;100;PDPEV27085439;true
AAC673;100;PDPEV27085440;true
AEC725;100;PDPEV27085441;true
BBE024;100;PDPEV27085442;true
ADB312;100;PDPEV27085443;true
BCB737;100;PDPEV27085444;true
BDD476;100;PDPEV27085445;true
CAA068;100;PDPEV27085446;true
BDD150;100;PDPEV27085447;true
BDD068;100;PDPEV27085448;true
BAB466;100;PDPEV27085449;true
